Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:19:56.289000,VER,33,,1.0,1.0,0 days 00:18:22.585000,,,0 days 00:00:35.333000,0 days 00:00:27.590000,,0 days 00:19:28.808000,0 days 00:19:56.522000,262.0,251.0,298.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:18:22.585000,2021-09-04 13:03:22.595,1,,False,,False,False
0 days 00:21:06.325000,VER,33,0 days 00:01:10.036000,2.0,1.0,,,0 days 00:00:24.424000,0 days 00:00:23.790000,0 days 00:00:21.822000,0 days 00:20:20.713000,0 days 00:20:44.503000,0 days 00:21:06.325000,274.0,286.0,301.0,304.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:19:56.289000,2021-09-04 13:04:56.299,1,,False,,False,True
0 days 00:22:47.397000,VER,33,0 days 00:01:41.072000,3.0,1.0,,0 days 00:22:46.047000,0 days 00:00:37.690000,0 days 00:00:32.733000,0 days 00:00:30.649000,0 days 00:21:44.015000,0 days 00:22:16.748000,0 days 00:22:47.397000,190.0,235.0,,234.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:21:06.325000,2021-09-04 13:06:06.335,1,,False,,False,False
0 days 00:42:00.963000,VER,33,,4.0,2.0,0 days 00:40:28.952000,,,0 days 00:00:36.508000,0 days 00:00:24.090000,,0 days 00:41:36.873000,0 days 00:42:00.971000,211.0,247.0,298.0,234.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:22:47.397000,2021-09-04 13:07:47.407,1,,False,,False,False
0 days 00:43:10.034000,VER,33,0 days 00:01:09.071000,5.0,2.0,,,0 days 00:00:24.157000,0 days 00:00:23.457000,0 days 00:00:21.457000,0 days 00:42:25.120000,0 days 00:42:48.577000,0 days 00:43:10.034000,276.0,287.0,297.0,304.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:42:00.963000,2021-09-04 13:27:00.973,1,,False,,False,True
0 days 00:44:49.823000,VER,33,0 days 00:01:39.789000,6.0,2.0,,0 days 00:44:48.181000,0 days 00:00:34.678000,0 days 00:00:35.149000,0 days 00:00:29.962000,0 days 00:43:44.712000,0 days 00:44:19.861000,0 days 00:44:49.823000,147.0,216.0,,253.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:43:10.034000,2021-09-04 13:28:10.044,1,,False,,False,False
0 days 01:02:53.009000,VER,33,,7.0,3.0,0 days 01:01:05.223000,,,0 days 00:00:37.347000,0 days 00:00:31.975000,,0 days 01:02:21.034000,0 days 01:02:53.026000,202.0,256.0,299.0,253.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:01:05.223000,2021-09-04 13:46:05.233,1,,False,,False,False
0 days 01:23:12.979000,VER,33,,8.0,3.0,,0 days 01:04:32.531000,0 days 00:00:24.055000,,,0 days 01:03:17.147000,,,280.0,,,306.0,False,SOFT,2.0,True,Red Bull Racing,0 days 01:02:53.009000,2021-09-04 13:47:53.019,125,,False,,False,False
0 days 01:24:52.182000,VER,33,,9.0,4.0,0 days 01:23:12.979000,,,0 days 00:00:36.761000,0 days 00:00:29.028000,,0 days 01:24:23.200000,0 days 01:24:52.197000,205.0,258.0,302.0,306.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:23:12.979000,2021-09-04 14:08:12.989,1,,False,,False,False
0 days 01:26:01.105000,VER,33,0 days 00:01:08.923000,10.0,4.0,,,0 days 00:00:23.961000,0 days 00:00:23.453000,0 days 00:00:21.509000,0 days 01:25:16.143000,0 days 01:25:39.596000,0 days 01:26:01.105000,279.0,289.0,306.0,308.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:24:52.182000,2021-09-04 14:09:52.192,1,,False,,False,True
