Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:20:43.804000,HAM,44,0 days 00:02:15.727000,1.0,1.0,0 days 00:18:30.799000,,0 days 00:00:52.782000,0 days 00:00:44.518000,0 days 00:00:38.427000,0 days 00:19:20.969000,0 days 00:20:05.423000,0 days 00:20:44.055000,122.0,250.0,310.0,188.0,False,SOFT,1.0,True,Mercedes,0 days 00:18:30.799000,2021-11-20 14:03:30.809,1,,False,,False,False
0 days 00:22:05.823000,HAM,44,0 days 00:01:22.019000,2.0,1.0,,,0 days 00:00:26.877000,0 days 00:00:27.283000,0 days 00:00:27.859000,0 days 00:21:10.681000,0 days 00:21:37.964000,0 days 00:22:05.823000,252.0,279.0,317.0,319.0,True,SOFT,2.0,True,Mercedes,0 days 00:20:43.804000,2021-11-20 14:05:43.814,1,,False,,False,True
0 days 00:29:39.824000,HAM,44,,3.0,1.0,,0 days 00:23:59.429000,0 days 00:00:44.309000,0 days 00:00:35.341000,,0 days 00:22:50.102000,0 days 00:23:25.540000,,157.0,254.0,,246.0,False,SOFT,3.0,True,Mercedes,0 days 00:22:05.823000,2021-11-20 14:07:05.833,1,,False,,False,False
0 days 00:32:33.638000,HAM,44,,4.0,2.0,0 days 00:29:39.824000,,0 days 00:00:54.227000,0 days 00:00:45.159000,0 days 00:01:17.105000,0 days 00:30:31.438000,0 days 00:31:16.533000,0 days 00:32:33.854000,144.0,196.0,310.0,161.0,False,SOFT,4.0,False,Mercedes,0 days 00:29:39.824000,2021-11-20 14:14:39.834,1,,False,,False,False
0 days 00:33:55.539000,HAM,44,0 days 00:01:21.901000,5.0,2.0,,,0 days 00:00:26.876000,0 days 00:00:27.275000,0 days 00:00:27.750000,0 days 00:33:00.514000,0 days 00:33:27.789000,0 days 00:33:55.539000,251.0,279.0,317.0,320.0,True,SOFT,5.0,False,Mercedes,0 days 00:32:33.638000,2021-11-20 14:17:33.648,1,,False,,False,True
0 days 00:41:14.925000,HAM,44,,6.0,2.0,,0 days 00:35:32.196000,0 days 00:00:30.257000,0 days 00:00:32.507000,,0 days 00:34:25.914000,0 days 00:34:58.260000,,215.0,249.0,,314.0,False,SOFT,6.0,False,Mercedes,0 days 00:33:55.539000,2021-11-20 14:18:55.549,1,,False,,False,False
0 days 00:43:18.825000,HAM,44,0 days 00:02:03.900000,7.0,3.0,0 days 00:41:20.271000,,0 days 00:00:51.502000,0 days 00:00:35.757000,0 days 00:00:36.641000,0 days 00:42:06.427000,0 days 00:42:42.184000,0 days 00:43:18.825000,187.0,250.0,312.0,181.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:41:14.925000,2021-11-20 14:26:14.935,1,,False,,False,False
0 days 00:44:40.507000,HAM,44,0 days 00:01:21.682000,8.0,3.0,,,0 days 00:00:26.823000,0 days 00:00:27.208000,0 days 00:00:27.651000,0 days 00:43:45.648000,0 days 00:44:12.856000,0 days 00:44:40.507000,250.0,280.0,316.0,320.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:43:18.825000,2021-11-20 14:28:18.835,1,,False,,False,True
0 days 00:52:04.010000,HAM,44,,9.0,3.0,,0 days 00:46:24.702000,0 days 00:00:36.922000,0 days 00:00:33.903000,,0 days 00:45:17.455000,0 days 00:45:51.327000,,181.0,216.0,,243.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:44:40.507000,2021-11-20 14:29:40.517,1,,False,,False,False
0 days 00:54:23.199000,HAM,44,0 days 00:02:19.189000,10.0,4.0,0 days 00:52:07.728000,,0 days 00:00:46.303000,0 days 00:00:37.176000,0 days 00:00:55.710000,0 days 00:52:50.313000,0 days 00:53:27.489000,0 days 00:54:23.199000,207.0,186.0,313.0,178.0,False,SOFT,1.0,True,Mercedes,0 days 00:52:04.010000,2021-11-20 14:37:04.020,1,,False,,False,False
