Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:48:12.863000,BOT,77,,1.0,1.0,0 days 00:21:33.793000,0 days 00:23:31.177000,,,,,,,,,,247.0,False,SOFT,1.0,True,Mercedes,0 days 00:21:33.793000,2021-11-06 20:06:33.801,125,,False,,False,False
0 days 00:50:24.740000,BOT,77,,2.0,2.0,0 days 00:48:12.863000,,,0 days 00:00:42.935000,0 days 00:00:39.523000,,0 days 00:49:45.287000,0 days 00:50:25.047000,250.0,79.0,252.0,263.0,False,SOFT,2.0,False,Mercedes,0 days 00:48:12.863000,2021-11-06 20:33:12.871,1,,False,,False,False
0 days 00:51:42.256000,BOT,77,0 days 00:01:17.516000,3.0,2.0,,,0 days 00:00:27.503000,0 days 00:00:29.734000,0 days 00:00:20.279000,0 days 00:50:52.243000,0 days 00:51:21.977000,0 days 00:51:42.256000,315.0,296.0,256.0,346.0,True,SOFT,3.0,False,Mercedes,0 days 00:50:24.740000,2021-11-06 20:35:24.748,1,,False,,False,True
0 days 00:53:27.423000,BOT,77,0 days 00:01:45.167000,4.0,2.0,,,0 days 00:00:39.838000,0 days 00:00:41.555000,0 days 00:00:23.774000,0 days 00:52:22.094000,0 days 00:53:03.649000,0 days 00:53:27.423000,178.0,259.0,257.0,189.0,False,SOFT,4.0,False,Mercedes,0 days 00:51:42.256000,2021-11-06 20:36:42.264,1,,False,,False,True
0 days 00:54:44.382000,BOT,77,0 days 00:01:16.959000,5.0,2.0,,,0 days 00:00:27.361000,0 days 00:00:29.651000,0 days 00:00:19.947000,0 days 00:53:54.784000,0 days 00:54:24.435000,0 days 00:54:44.382000,313.0,296.0,255.0,344.0,True,SOFT,5.0,False,Mercedes,0 days 00:53:27.423000,2021-11-06 20:38:27.431,1,,False,,False,True
0 days 00:56:28.518000,BOT,77,0 days 00:01:44.136000,6.0,2.0,,,0 days 00:00:36.854000,0 days 00:00:39.617000,0 days 00:00:27.665000,0 days 00:55:21.236000,0 days 00:56:00.853000,0 days 00:56:28.518000,188.0,237.0,197.0,187.0,False,SOFT,6.0,False,Mercedes,0 days 00:54:44.382000,2021-11-06 20:39:44.390,1,,False,,False,True
0 days 00:58:34.593000,BOT,77,0 days 00:02:06.075000,7.0,2.0,,,0 days 00:00:36.678000,0 days 00:00:42.654000,0 days 00:00:46.743000,0 days 00:57:05.196000,0 days 00:57:47.850000,0 days 00:58:34.593000,227.0,197.0,252.0,257.0,False,SOFT,7.0,False,Mercedes,0 days 00:56:28.518000,2021-11-06 20:41:28.526,1,,False,,False,True
0 days 00:59:51.320000,BOT,77,0 days 00:01:16.727000,8.0,2.0,,,0 days 00:00:27.339000,0 days 00:00:29.514000,0 days 00:00:19.874000,0 days 00:59:01.932000,0 days 00:59:31.446000,0 days 00:59:51.320000,315.0,297.0,256.0,348.0,True,SOFT,8.0,False,Mercedes,0 days 00:58:34.593000,2021-11-06 20:43:34.601,1,,False,,False,True
0 days 01:01:29.552000,BOT,77,0 days 00:01:38.232000,9.0,2.0,,0 days 01:01:26.951000,0 days 00:00:31.454000,0 days 00:00:36.831000,0 days 00:00:29.947000,0 days 01:00:22.774000,0 days 01:00:59.605000,0 days 01:01:29.552000,250.0,247.0,,249.0,False,SOFT,9.0,False,Mercedes,0 days 00:59:51.320000,2021-11-06 20:44:51.328,1,,False,,False,False
0 days 01:08:47.927000,BOT,77,,10.0,3.0,0 days 01:07:03.683000,,,0 days 00:00:36.085000,0 days 00:00:29.969000,,0 days 01:08:18.069000,0 days 01:08:48.013000,252.0,101.0,255.0,279.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:01:29.552000,2021-11-06 20:46:29.560,1,,False,,False,False
