Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2018-08-26 12:55:06,Other,RISK OF RAIN FOR THIS SESSION IS 20%,,,,,,1
2018-08-26 13:07:05,Drs,DRS DISABLED,DISABLED,,,,,1
2018-08-26 13:09:49,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,1
2018-08-26 13:09:51,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,1
2018-08-26 13:13:34,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2018-08-26 13:13:45,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,1
2018-08-26 13:14:13,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,1
2018-08-26 13:15:23,SafetyCar,SAFETY CAR THROUGH THE PIT LANE,THROUGH THE PIT LANE,,,,,1
2018-08-26 13:16:11,Other,1ST CORNER INCIDENT UNDER INVESTIGATION,,,,,,2
2018-08-26 13:17:28,Other,TURN 1 INCIDENT WILL BE INVESTIGATED AFTER THE RACE,,,,,,2
2018-08-26 13:18:08,Other,PIT LANE ENTRY CLEAR,,,,,,2
2018-08-26 13:18:27,Other,SAFETY CAR WILL USE START/FINISH STRAIGHT,,,,,,2
2018-08-26 13:21:35,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,3
2018-08-26 13:22:44,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,4
2018-08-26 13:24:34,Flag,TRACK CLEAR,,CLEAR,Track,,,4
2018-08-26 13:25:35,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 15:25:34,,BLUE,Driver,,3,5
2018-08-26 13:27:32,Other,TURN 1 INCIDENT INVOLVING CARS 3 (RIC) AND 7 (RAI) NOTED,,,,,,6
2018-08-26 13:27:45,CarEvent,CAR 31 (OCO) MISSED THE APEX OF TURN 4,,,,,31,6
2018-08-26 13:28:42,Drs,DRS ENABLED,ENABLED,,,,,7
2018-08-26 13:29:10,Other,TURN 1 INCIDENT INVOLVING CARS 3 (RIC) AND 7 (RAI) - NO INVESTIGATION NECESSARY,,,,,,7
2018-08-26 13:29:25,CarEvent,CAR 7 (RAI) MISSED THE APEX OF TURN 4,,,,,7,7
2018-08-26 14:19:04,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:19:03,,BLUE,Driver,,18,34
2018-08-26 14:20:20,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:20:19,,BLUE,Driver,,35,35
2018-08-26 14:22:01,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:22:00,,BLUE,Driver,,18,36
2018-08-26 14:22:34,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:22:34,,BLUE,Driver,,55,36
2018-08-26 14:24:08,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:24:08,,BLUE,Driver,,35,37
2018-08-26 14:24:52,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 16:24:51,,BLUE,Driver,,2,38
2018-08-26 14:26:19,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:26:18,,BLUE,Driver,,55,38
2018-08-26 14:30:07,Flag,WAVED BLUE FLAG FOR CAR 9 (ERI) TIMED AT 16:30:07,,BLUE,Driver,,9,41
2018-08-26 14:30:14,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 16:30:14,,BLUE,Driver,,28,41
2018-08-26 14:37:07,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,44
